id,state,country,city
1373404,Île-de-France,France,Paris
77067603,Île-de-France,France,Paris
24329975,Île-de-France,France,Paris
4021978,Île-de-France,France,Paris
61947018,Île-de-France,France,Paris
36728755,Île-de-France,France,Paris
89851711,Île-de-France,France,Paris
9405813,Île-de-France,France,Paris
20201256,Île-de-France,France,Paris
7665373,Île-de-France,France,Paris
15117505,Île-de-France,France,Paris
7313513,Île-de-France,France,Paris
76739495,Île-de-France,France,Paris
3072271,Île-de-France,France,Paris
8130769,Île-de-France,France,Paris
84033298,Île-de-France,France,Paris
2552791,Île-de-France,France,Paris
5748369,Île-de-France,France,Paris
25439891,Île-de-France,France,Paris
87949968,Île-de-France,France,Paris
73399903,Île-de-France,France,Paris
13256650,Île-de-France,France,Paris
6998248,Île-de-France,France,Paris
1706331,Île-de-France,France,Paris
104220987,Île-de-France,France,Paris
7532651,Île-de-France,France,Paris
39019685,Île-de-France,France,Paris
60992113,NY,United States,New York
24659272,NY,United States,New York
50331528,NY,United States,New York
120131542,NY,United States,New York
5136873,NY,United States,New York
17056215,NY,United States,New York
6193870,NY,United States,New York
26592858,NY,United States,New York
17124803,NY,United States,New York
97322831,NY,United States,Bronx
49167534,NY,United States,New York
1866728,NY,United States,New York
10605984,NY,United States,New York
52096567,NY,United States,New York
10194134,NY,United States,Brooklyn
35606248,NY,United States,Brooklyn
31989766,Île-de-France,France,Paris
47161165,Île-de-France,France,Paris
3367668,Île-de-France,France,Paris
10176262,Île-de-France,France,Paris
97503511,Île-de-France,France,Paris
36294895,Île-de-France,France,Paris
22343218,Île-de-France,France,Paris
8310627,Île-de-France,France,Paris
4531179,Île-de-France,France,Paris
9572641,Île-de-France,France,Paris
14287777,Île-de-France,France,Paris
13118986,Île-de-France,France,Paris
12579037,Lazio,Italy,Rome
17589105,Lazio,Italy,Rome
99665034,Lazio,Italy,Roma
116668354,Lazio,Italy,Roma
81085933,Lazio,Italy,Roma
121622415,Lazio,Italy,Roma
11981260,NSW,Australia,Wollstonecraft
7702251,NSW,Australia,Dee Why
543277,NSW,Australia,Bondi Beach
7468359,CA,United States,San Francisco
6327925,WA,United States,Seattle
10556219,WA,United States,Seattle
2484286,NSW,Australia,Newport
1243056,WA,United States,Seattle
46005243,WA,United States,Seattle
61041102,Lazio,Italy,Roma
12315081,Lazio,Italy,Rome
42669385,Lazio,Italy,Roma
22212827,CA,United States,San Diego
76980905,CA,United States,San Diego
9453392,CA,United States,San Diego
56536206,CA,United States,San Diego
61663242,CA,United States,San Diego
12359524,CA,United States,San Francisco
114209374,CA,United States,San Francisco
113822021,CA,United States,San Francisco
80306425,CA,United States,San Francisco
101579455,CA,United States,San Francisco
6146057,CA,United States,San Francisco
36128883,CA,United States,San Francisco
7110431,CA,United States,San Francisco
4798499,NSW,Australia,Avalon
1620373,NSW,Australia,South Coogee
4445886,Lazio,Italy,Rome
4807197,Città Metropolitana di Roma,Italy,Roma
59431235,Lazio,Italy,Roma
37647550,Lazio,Italy,Roma
45702033,Lazio,Italy,Roma
106709508,Lazio,Italy,Roma
6453058,Lazio,Italy,Rome
6883872,Lazio,Italy,Rome
2815076,Lazio,Italy,Roma
768294,Lazio,Italy,Rome
25447418,NSW,Australia,Bondi Beach
8218678,Québec,Canada,Montréal
9633900,Québec,Canada,Montréal
7846056,Québec,Canada,Montreal
11914644,Victoria,Australia,"Fitzroy, Melbourne"
26609301,VIC,Australia,Melbourne
90334286,VIC,Australia,Emerald
3740656,Québec,Canada,Montréal
5555764,LA,United States,New Orleans
38737444,LA,United States,New Orleans
101757376,LA,United States,New Orleans
14485761,LA,United States,New Orleans
67102224,LA,United States,New Orleans
24611108,VIC,Australia,Toorak
43456336,VIC,Australia,Armadale
34479339,VIC,Australia,South Yarra
87692460,VIC,Australia,Caulfield North
88782823,VIC,Australia,Bentleigh East
5383441,VIC,Australia,Caulfield North
72822026,VIC,Australia,Melbourne
50765542,LA,United States,New Orleans
2762811,LA,United States,New Orleans
6203484,TN,United States,Nashville
2727759,North Holland,Netherlands,Amsterdam
7524088,Noord-Holland,Netherlands,Amsterdam
8534655,NH,Netherlands,Amsterdam
79816126,,Greece,Athina
37171739,Neos kosmos,Greece,Athina
61001685,TX,United States,Austin
40116927,TX,United States,Austin
9368547,TX,United States,Austin
3205205,North Holland,Netherlands,Amsterdam
8122713,North Holland,Netherlands,Amsterdam
16609047,Noord-Holland,Netherlands,Amsterdam
103277604,Noord-Holland,Netherlands,Amsterdam
14874061,Noord-Holland,Netherlands,Amsterdam
21057565,Noord-Holland,Netherlands,Amsterdam
1986299,Catalunya,Spain,Barcelona
40414834,Catalunya,Spain,Barcelona
24470743,Berlin,Germany,Berlin
5462511,,Greece,Athina
36706129,,Greece,Athina
6835213,Île-de-France,France,Paris
113032219,Île-de-France,France,Paris
2540811,Île-de-France,France,Paris
25682987,Île-de-France,France,Paris
35208409,Île-de-France,France,Paris
47415238,Île-de-France,France,Paris
90309866,Île-de-France,France,Paris
2667370,Île-de-France,France,Paris
3161222,Île-de-France,France,Paris
16297374,Île-de-France,France,Paris
118403390,Île-de-France,France,Paris
14502455,Île-de-France,France,Paris
15882475,Île-de-France,France,Paris
4931600,Île-de-France,France,Paris
14581565,Île-de-France,France,Paris
1334325,Île-de-France,France,Paris
41229520,Île-de-France,France,Paris
6587620,Île-de-France,France,Paris
11518051,Île-de-France,France,Paris
38054148,Île-de-France,France,Paris
9307338,Île-de-France,France,Paris
77080326,Île-de-France,France,Paris
3904748,Île-de-France,France,Paris
24062208,Île-de-France,France,Paris
25121749,Île-de-France,France,Paris
56161590,Île-de-France,France,Paris
118661480,Île-de-France,France,Paris
2645468,Île-de-France,France,Paris
5027164,Île-de-France,France,Paris
2654735,Île-de-France,France,Paris
5365188,Île-de-France,France,Paris
41199792,Île-de-France,France,Paris
26495020,Île-de-France,France,Paris
110300068,Île-de-France,France,Paris
30030118,Île-de-France,France,Paris
13404876,Île-de-France,France,Paris
45271029,Île-de-France,France,Paris
21837198,Île-de-France,France,Paris
53693075,Île-de-France,France,Paris
67548103,Île-de-France,France,Paris
23390237,Île-de-France,France,Paris-11E-Arrondissement
6028609,Île-de-France,France,Paris
6181260,Île-de-France,France,Paris
3546222,Île-de-France,France,Paris
40859005,Île-de-France,France,Paris
1481968,Île-de-France,France,Paris
16240831,Île-de-France,France,Paris
6087700,Île-de-France,France,Paris
7524591,Île-de-France,France,Paris
36852479,Île-de-France,France,Paris
56686261,Île-de-France,France,Paris
75699878,Île-de-France,France,Paris
6174180,Île-de-France,France,Paris
2200336,TX,United States,Austin
344280,Noord-Holland,Netherlands,Amsterdam
40482430,Noord-Holland,Netherlands,Amsterdam
2626671,Noord-Holland,Netherlands,Amsterdam
58323790,Noord-Holland,Netherlands,Amsterdam
71495158,Catalunya,Spain,Barcelona
2537484,Catalonia,Spain,Barcelona
91771311,Catalunya,Spain,Barcelona
3674554,Catalonia,Spain,Barcelona
5677460,Catalonia,Spain,Barcelona
122420064,Catalunya,Spain,Barcelona
58127866,Catalunya,Spain,Barcelona
54357534,Barcelona,Spain,Barcelona
67640624,TX,United States,Austin
43315889,TX,United States,Austin
3633843,TX,United States,Austin
37055789,TX,United States,Austin
5765839,TX,United States,Austin
935407,TX,United States,Austin
27219815,TX,United States,Austin
2852664,TX,United States,Austin
578211,TX,United States,Austin
3340010,Barcelona,Spain,Barcelona
34558677,CT,Spain,Barcelona
75662609,CT,Spain,Barcelona
40624937,Barcelona,Spain,Barcelona
49342944,Berlin,Germany,Berlin
86857088,Berlin,Germany,Berlin
62160068,TN,United States,Nashville
4082490,Québec,Canada,Montréal
38854257,Québec,Canada,Montréal
44450435,TN,United States,Nashville
71478267,LA,United States,New Orleans
8605078,Québec,Canada,Montréal
8961733,QC,Canada,Montreal
11773364,TN,United States,Nashville
7879432,CO,United States,Denver
38518095,CO,United States,Denver
17571811,CO,United States,Denver
11180798,Dublin,Ireland,Dublin
40798316,Dublin,Ireland,Dublin
4850254,Dublin,Ireland,Ranelagh
1838069,Rialto,Ireland,Dublin
278641,,United Kingdom,London
117317421,England,United Kingdom,London
118517566,England,United Kingdom,London
7117517,,United Kingdom,London
11904943,Greater London,United Kingdom,London
922398,Greater London,United Kingdom,London
65080800,,United Kingdom,London
11913715,Dublin,Ireland,Dublin
2556184,Dublin,Ireland,Dublin
15567213,County Dublin,Ireland,Dublin
44437827,County Dublin,Ireland,Sandyford
17029370,County Dublin,Ireland,Dublin
3802661,,United Kingdom,London
61750466,Hong Kong Island,Hong Kong,Hong Kong
19872605,Kowloon,Hong Kong,Hong Kong
40012237,England,United Kingdom,Croydon
30632732,Hong Kong Island,Hong Kong,Hong Kong
43338383,九龍,Hong Kong,香港
13801265,Kowloon,Hong Kong,Tsim Sha Tsui
86493786,England,United Kingdom,London
6450448,England,United Kingdom,Kilburn
41631259,England,United Kingdom,West Drayton
15547520,,United Kingdom,Edgware
19581025,,United Kingdom,Edgware
32895748,Greater London,United Kingdom,London
26038203,England,United Kingdom,London
1375696,Hong Kong Island,Hong Kong,Hong Kong
92476045,England,United Kingdom,London
15949410,,United Kingdom,London
24967728,,United Kingdom,London
48751110,,United Kingdom,London
36126550,,United Kingdom,London
88668668,England,United Kingdom,London
9424967,,United Kingdom,London
41990548,,United Kingdom,London
49419943,,United Kingdom,London
8296636,,United Kingdom,London
75270348,Hong Kong Island,Hong Kong,Hong Kong
18148077,Hong Kong Island,Hong Kong,Hong Kong
40347994,Hong Kong Island,Hong Kong,Hong Kong
45593979,Kowloon,Hong Kong,Hong Kong
107363222,England,United Kingdom,Surbiton
72850980,,United Kingdom,Croydon
25743875,Kowloon,Hong Kong,Hong Kong
100406262,England,United Kingdom,London
41698461,Greater London,United Kingdom,Isleworth
1674201,England,United Kingdom,London
8081142,,United Kingdom,London
7718327,,United Kingdom,London
23259617,England,United Kingdom,London
24648617,England,United Kingdom,London
8399987,Hong Kong Island,Hong Kong,Hong Kong
55547236,,United Kingdom,London
18142132,,Denmark,København
30825004,,Denmark,København
22407803,Capital Region of Denmark,Denmark,Copenhagen
14543951,,Denmark,København
2250610,NV,Denmark,København
23932758,,Denmark,Copenhagen
3136293,,Denmark,København
128694025,,Denmark,København
14093242,,Denmark,København
16277622,Capital Region of Denmark,Denmark,Frederiksberg
6899859,Østerbro,Denmark,København
22837909,,Denmark,Frederiksberg
48873476,CO,United States,Denver
49223382,CO,United States,Denver
19257062,Dublin,Ireland,Dublin
24434399,England,United Kingdom,London
31158716,U.K.,United Kingdom,Londres
24723415,England,United Kingdom,Richmond
40265953,,United Kingdom,London
34945651,England,United Kingdom,London
65744944,,United Kingdom,London
28491215,Greater London,United Kingdom,London
115314343,England,United Kingdom,London
9858130,England,United Kingdom,London
6068924,England,United Kingdom,London
65236654,,United Kingdom,London
9210621,CA,United States,Los Angeles
47438401,CA,United States,El Segundo
30876095,CA,United States,Los Angeles
1276937,CA,United States,Los Angeles
66293422,Île-de-France,France,Paris
11593703,Île-de-France,France,Paris
9942555,Île-de-France,France,Paris
261355,Ile-de-France,France,Paris
3641055,Île-de-France,France,Paris
14927957,Île-de-France,France,Paris
3757302,Île-de-France,France,Paris-5E-Arrondissement
35451001,Île-de-France,France,Paris
6143456,Île-de-France,France,Paris
48269834,Île-de-France,France,Paris-15E-Arrondissement
91965619,Île-de-France,France,Paris
73624930,Île-de-France,France,Paris
7612270,Île-de-France,France,Paris
107816693,Île-de-France,France,Paris
105898774,Île-de-France,France,Paris-10E-Arrondissement
24963285,Île-de-France,France,Paris
72300807,Île-de-France,France,Paris
3207137,Île-de-France,France,Paris
6403009,Île-de-France,France,Paris
2210432,Île-de-France,France,Paris
60362670,Île-de-France,France,Paris
31400247,Île-de-France,France,Paris
38455477,Île-de-France,France,Paris
2667370,Île-de-France,France,Paris
7930322,Île-de-France,France,Paris
39837983,Île-de-France,France,Paris
35556427,Île-de-France,France,Paris
90786375,Île-de-France,France,Paris
15436826,Île-de-France,France,Paris
41955003,Île-de-France,France,Paris
4776200,Île-de-France,France,Montmartre Paris
36629496,Île-de-France,France,Paris
36118011,Île-de-France,France,Paris
19611955,Île-de-France,France,Paris
2314254,Île-de-France,France,Paris
15484442,Île-de-France,France,Paris
22752510,Île-de-France,France,Paris
5053226,Île-de-France,France,Paris
11858943,Île-de-France,France,Paris
11043247,Île-de-France,France,Paris
10760898,Île-de-France,France,Paris
43619170,Île-de-France,France,Paris-11E-Arrondissement
6442517,Île-de-France,France,Paris
45899575,Île-de-France,France,Paris
5980861,Île-de-France,France,Paris
104311162,VIC,Australia,Melbourne
64018757,VIC,Australia,Hawthorn
115386232,VIC,Australia,Carlton
140547,VIC,Australia,Southbank
1517201,VIC,Australia,Melbourne
25112870,Québec,Canada,Montréal
9928935,QC,Canada,Montreal
18581165,QC,Canada,Montreal
2368844,QC,Canada,Montreal
17655057,Comunidad de Madrid,Spain,Madrid
67000475,Comunidad de Madrid,Spain,Madrid
13107580,Comunidad de Madrid,Spain,Madrid
71097662,Illes Balears,Spain,Palma
45275556,Illes Balears,Spain,Inca
11361200,TN,United States,Nashville
2837376,QC,Canada,Montreal
54993997,TN,United States,Nashville
23463655,TN,United States,Nashville
2245687,TN,United States,Nashville
2752894,Québec,Canada,Montréal
2846792,Kowloon,Hong Kong,Hong Kong
6110860,Kowloon,Hong Kong,Hong Kong
46129288,Kowloon,Hong Kong,Hong Kong
20710672,Kowloon,Hong Kong,Hong Kong
9300658,,United Kingdom,London
18027936,England,United Kingdom,London
45492242,,Denmark,København
114987826,,Denmark,København
30220835,N,Denmark,København
4231231,Kbh S,Denmark,København
34704128,,Denmark,København
55876100,,Denmark,København
21236435,CO,United States,Denver
52567823,CO,United States,Denver
33521692,CO,United States,Denver
19164017,Co.Dublin,Ireland,Dalkey
50197984,Illes Balears,Spain,Capdepera
32351882,Illes Balears,Spain,Calvia (Magaluf)
117164895,Illes Balears,Spain,Illetes
117090675,Illes Balears,Spain,Santa Ponça
11067592,Illes Balears,Spain,Fornalutx
10205341,Balearic Islands,Spain,Pollença
86048157,Majorca / Mallorca,Spain,Pollensa / Pollença
16489351,Comunidad de Madrid,Spain,Madrid
4645996,Balearic Islands,Spain,Portocolom
15594627,Islas Baleares,Spain,Campos
7380450,Illes Balears,Spain,Felanitx
43337979,Illes Balears,Spain,Santa Margalida
1628938,LA,United States,New Orleans
114353388,LA,United States,New Orleans
41403925,LA,United States,New Orleans
5739566,LA,United States,New Orleans
10624630,LA,United States,New Orleans
4962900,LA,United States,New Orleans
65331512,LA,United States,New Orleans
58417193,VIC,Australia,Southbank
32625084,Québec,Canada,Montréal
48117482,Québec,Canada,Montréal
43725322,Québec,Canada,Montréal
824254,England,United Kingdom,London
56951683,,United Kingdom,London
41896425,,United Kingdom,Twickenham
22722119,,United Kingdom,London
9563871,,United Kingdom,London
5488344,Wimbledon Park,United Kingdom,London
1954238,,United Kingdom,Greater London
4082532,CA,United States,Los Angeles
4322711,CA,United States,Los Angeles
58796829,CA,United States,Los Angeles
90882800,CA,United States,Rowland Heights
3587777,TX,United States,Austin
45309421,TX,United States,Austin
11215879,TX,United States,Austin
21212055,TX,United States,Austin
113548208,,Greece,Athina
6936206,Attica,Greece,Athens
49395975,TX,United States,Austin
8167447,TX,United States,Austin
33150434,TX,United States,Austin
25810785,TX,United States,Austin
62139602,TX,United States,Austin
30976323,Catalunya,Spain,Barcelona
12637577,"Cataluña, Catalonia",Spain,Barcelona
4236308,Catalonia,Spain,Barcelona
82438958,Catalunya,Spain,Barcelona
2320210,Catalonia,Spain,Barcelona
127477990,,Greece,Athina
14709671,,Greece,Athina
3744544,Catalonia,Spain,Barcelona
13776330,Catalunya,Spain,Barcelona
99662208,Barcelona,Spain,Barcelona
50885817,Catalunya,Spain,Barcelona
451311,Berlin,Germany,Berlin
13157928,Berlin,Germany,Berlin
16703122,Berlin,Germany,Berlin
114362015,Berlin,Germany,Berlin
112363455,Berlin,Germany,Berlin
4084976,Berlin,Germany,Berlin
40656470,Berlin,Germany,Berlin
7039270,Berlin,Germany,Berlin
24548058,Catalunya,Spain,Barcelona
154251,Catalunya,Spain,Barcelona
15182452,Catalunya,Spain,Barcelona
29397887,Berlin,Germany,Berlin
20653733,OR,United States,Portland
37495813,Île-de-France,France,Paris
11593703,Île-de-France,France,Paris
24048626,Île-de-France,France,Paris
1830746,Île-de-France,France,Paris
50399984,OR,United States,Portland
8370365,OR,United States,Portland
3972699,Île-de-France,France,Paris
34095521,IDF,France,Paris
45026391,Île-de-France,France,Paris
10773564,Île-de-France,France,Paris
8325741,Île-de-France,France,Paris
17287577,Île-de-France,France,Paris
39314619,Île-de-France,France,Paris
3024348,Île-de-France,France,Paris
16486363,Île-de-France,France,Paris
35212740,Île-de-France,France,Paris
4005558,Île-de-France,France,Paris
5544578,Île-de-France,France,Paris
34024480,Île-de-France,France,Paris
25939109,Île-de-France,France,Paris
107264552,Île-de-France,France,Paris
9361800,Île-de-France,France,Paris
110512778,Île-de-France,France,Paris
29262458,Île-de-France,France,Paris
7283737,Île-de-France,France,Paris
2296121,Île-de-France,France,Paris
124297197,Lazio,Italy,Roma
5262225,Lazio,Italy,Rome
7234099,Lazio,Italy,Rome
8281739,QC,Canada,Quebec
119738482,Lazio,Italy,Roma
102498195,Lazio,Italy,Roma
712288,Lazio,Italy,Roma
27376880,Lazio,Italy,Roma
106644838,Lazio,Italy,Roma
26205736,Lazio,Italy,Roma
71740634,CA,United States,San Francisco
23629637,CA,United States,San Francisco
114090932,CA,United States,San Francisco
43993348,CA,United States,San Francisco
23635498,CA,United States,San Francisco
127367,CA,United States,San Francisco
9061812,CA,United States,Santa Cruz
4693031,CA,United States,Santa Cruz
70369610,CA,United States,San Francisco
29715129,CA,United States,San Francisco
6484378,Lazio,Italy,Rome
42301655,Lazio,Italy,Roma
44144241,Lazio,Italy,Roma
58120719,CA,United States,San Francisco
35919535,CA,United States,San Diego
43825813,CA,United States,San Diego
7799844,CA,United States,San Francisco
16587333,WA,United States,Seattle
3074414,WA,United States,Seattle
225721,CA,United States,Watsonville
29898175,CA,United States,Watsonville
20338967,WA,United States,Seattle
7804761,WA,United States,Seattle
2095307,WA,United States,Seattle
934641,WA,United States,Seattle
42537846,WA,United States,Seattle
24430641,WA,United States,Seattle
12657870,WA,United States,Seattle
57323247,NSW,Australia,Bilgola Plateau
30394613,NSW,Australia,North Narrabeen
40481604,Lazio,Italy,Roma
1725352,Lazio,Italy,Rome
20551668,Lazio,Italy,Rome
102947901,Roma,Italy,Roma
86264771,Île-de-France,France,Paris
96154197,Île-de-France,France,Paris
13119354,IDF,France,Paris
18937825,Île-de-France,France,Paris
1606856,Île-de-France,France,Paris
33589905,Île-de-France,France,Paris
5826654,Île-de-France,France,Paris
2684250,Île-de-France,France,Paris
1466866,Île-de-France,France,Paris
33971053,Île-de-France,France,Paris
2288803,Île-de-France,France,Paris
6361028,Île-de-France,France,Paris
86881517,Île-de-France,France,Paris
1414111,Île-de-France,France,Paris
6792,Île-de-France,France,Paris
93492,Île-de-France,France,Paris
31704470,Île-de-France,France,Paris
22773902,Île-de-France,France,Paris
12496913,Île-de-France,France,Paris
14259130,Île-de-France,France,Paris
10360744,Île-de-France,France,Paris
31834719,Île-de-France,France,Paris
4980901,Île-de-France,France,Paris
29440318,Île-de-France,France,Paris
4545436,Île-de-France,France,Paris
8692041,IDF,France,Paris
12299227,Île-de-France,France,Paris
94315030,Île-de-France,France,Paris
13578726,Île-de-France,France,Paris
20269768,Île-de-France,France,Paris
27933817,Île-de-France,France,Paris
10957671,Île-de-France,France,Paris
26547567,Île-de-France,France,Paris
20836777,Île-de-France,France,Paris
28818870,Île-de-France,France,Paris
78135692,Île-de-France,France,Paris
69496395,Île-de-France,France,Paris
7314598,Île-de-France,France,Paris
12467575,Île-de-France,France,Paris
9213996,Île-de-France,France,Paris
21291707,Île-de-France,France,Paris
1112584,Île-de-France,France,Paris
14887657,Île-de-France,France,Paris
6974152,Île-de-France,France,Paris
57841886,Île-de-France,France,Paris
9403295,Île-de-France,France,Paris
22229584,Île-de-France,France,Paris
3456707,Île-de-France,France,Paris
2858062,Île-de-France,France,Paris
119485057,Île-de-France,France,Paris
2883291,Île-de-France,France,Paris
25497202,Île-de-France,France,Paris
7088929,Île-de-France,France,Paris
95163099,Île-de-France,France,Paris
31704872,Île-de-France,France,Paris
82302247,Île-de-France,France,Paris
19863213,Île-de-France,France,Paris
62509540,Île-de-France,France,Paris
24297146,Île-de-France,France,Paris
11988840,Île-de-France,France,Paris
22754852,Île-de-France,France,Paris
23848395,Île-de-France,France,Paris
59042870,Île-de-France,France,Paris
8968069,Lazio,Italy,Rome
9958310,Lazio,Italy,Roma
3438501,Lazio,Italy,Rome
16396099,CA,United States,San Diego
43590640,Lazio,Italy,Roma
3718133,Lazio,Italy,Rome
2063799,Lazio,Italy,Roma
17618378,CA,United States,San Diego
47231544,CA,United States,San Diego
76155192,CA,United States,San Diego
62656587,CA,United States,San Diego
2108983,CA,United States,San Diego
19416778,CA,United States,San Diego
64620197,Lazio,Italy,Roma
94980159,Lazio,Italy,Roma
11389887,CA,United States,San Francisco
78742,NY,United States,Queens
97797,NY,United States,Brooklyn
33699975,NY,United States,New York
107488590,NY,United States,New York
15320993,NY,United States,New York
7640852,NY,United States,Brooklyn
733082,NY,United States,Brooklyn
42557447,New South Wales,Australia,Suffolk Park
10352841,New South Wales,Australia,Bangalow
17388797,NSW,Australia,Mullumbimby
1766074,CA,United States,Oakland
36546997,NY,United States,Brooklyn
45773189,NY,United States,Brooklyn
6875571,NY,United States,Brooklyn
22807803,CA,United States,Oakland
6049730,NY,United States,New York
49207208,NY,United States,New York
44865302,NY,United States,New York
72392205,NY,United States,New York
2125029,NY,United States,New York
106544984,NY,United States,Bronx
66065844,NY,United States,New York
1576495,NY,United States,New York
18284376,NY,United States,New York
36275546,NY,United States,New York
93829062,NY,United States,Brooklyn
43224953,NY,United States,Brooklyn
59909443,NY,United States,Brooklyn
53773419,NY,United States,Brooklyn
122563586,NY,United States,Brooklyn
53617261,NY,United States,Brooklyn
4026169,NY,United States,New York
16677326,NY,United States,New York
3108771,NY,United States,Brooklyn
524936,Trentino-Alto Adige/South Tyrol,Italy,Campodenno
6137350,BC,Canada,Vancouver
8160186,DC,United States,Washington
7120607,NSW,Australia,Annandale
27622039,NSW,Australia,Annandale
14167263,NSW,Australia,Lane Cove North
94090358,ON,Canada,Toronto
15156363,ON,Canada,Toronto
12874802,ON,Canada,Toronto
47437945,ON,Canada,Toronto
92424876,ON,Canada,Toronto
1919294,ON,Canada,Toronto
28061916,ON,Canada,Toronto
120335138,ON,Canada,Toronto
8229692,NSW,Australia,Manly
4377506,NSW,Australia,Fairlight
10512053,NSW,Australia,Paddington
49391491,NSW,Australia,Double Bay
23911753,NSW,Australia,Darlinghurst
27218223,Lazio,Italy,Roma
64488310,BC,Canada,Vancouver
13448213,BC,Canada,Vancouver
4339678,Veneto,Italy,Venezia
105112320,Wien,Austria,Wien
29857060,Wien,Austria,Wien
23606643,Wien,Austria,Wien
72880810,Vienna,Austria,Vienna
32268442,Wien,Austria,Wien
4246897,Île-de-France,France,Paris
7691228,Île-de-France,France,Paris
79461642,Île-de-France,France,Paris
10249898,Île-de-France,France,Paris
5359177,Île-de-France,France,Paris
16565834,Île-de-France,France,Paris
13040972,Île-de-France,France,Paris
43750267,Île-de-France,France,Paris
9771572,Île-de-France,France,Paris
58681698,Île-de-France,France,Paris
14204574,Île-de-France,France,Paris
11593703,Île-de-France,France,Paris
1769987,Île-de-France,France,Paris
2963848,Île-de-France,France,Paris
30228642,Île-de-France,France,Paris
40902820,Île-de-France,France,Paris
46913186,Île-de-France,France,Paris
7852672,Île-de-France,France,Paris
7962475,IDF,France,Paris
2853699,Île-de-France,France,Paris
9522767,Île-de-France,France,Paris
59699159,Île-de-France,France,Paris
7082620,Île-de-France,France,Paris
108122474,Île-de-France,France,Paris
42773742,Île-de-France,France,Paris
816267,Île-de-France,France,Paris
4591602,NY,United States,Brooklyn
81114959,NY,United States,Brooklyn
22840018,NY,United States,Brooklyn
106383239,NY,United States,Brooklyn
10383481,NY,United States,Brooklyn
1279211,NY,United States,Bronx
9443343,NY,United States,Queens
26129793,NY,United States,Bronx
9794792,NY,United States,New York
4148879,NY,United States,New York
10453313,NY,United States,New York
2241489,Noord-Holland,Netherlands,Amsterdam
6460190,North Holland,Netherlands,Amsterdam
3276046,Noord-Holland,Netherlands,Amsterdam
40699990,NY,United States,Brooklyn
1681360,NY,United States,Brooklyn
70321716,NY,United States,Brooklyn
34286310,NY,United States,New York
14087588,NY,United States,New York
25107535,NY,United States,New York
2992042,NY,United States,Brooklyn
25749723,NY,United States,Queens
40031957,NY,United States,New York
2497082,NY,United States,Brooklyn
47062311,NY,United States,Brooklyn
10787148,NY,United States,Brooklyn
11646939,Île-de-France,France,Paris
7676692,Île-de-France,France,Paris
21527101,Île-de-France,France,Paris
38548311,Île-de-France,France,Paris
41947132,IL,United States,Chicago
4588921,IL,United States,Chicago
25668962,IL,United States,Chicago
44199811,Berlin,Germany,Berlin
10587695,Berlin,Germany,Berlin
1171182,Berlin,Germany,Berlin
19280995,MA,United States,Boston
2809293,Community of Madrid,Spain,Madrid
51397305,Comunidad de Madrid,Spain,Madrid
1543969,CA,United States,Los Angeles
20534883,CA,United States,Marina del Rey
72787920,CA,United States,Los Angeles
12264076,CA,United States,South Pasadena
6068293,CA,United States,Los Angeles
16862571,CA,United States,Los Angeles
5380877,CA,United States,Los Angeles
26213814,CA,United States,Los Angeles
311670,CA,United States,Los Angeles
80636743,Majorca / Mallorca,Spain,Sa Pobla
23491551,Comunidad de Madrid,Spain,Madrid
55693408,Comunidad de Madrid,Spain,Madrid
15528592,Comunidad de Madrid,Spain,Madrid
3526550,PM,Spain,Sant Jordi
43854207,Islas Baleares,Spain,Palma de Mallorca
29780070,VIC,Australia,South Yarra
2591026,Victoria,Australia,Alphington
38507696,Québec,Canada,Montréal
93759457,VIC,Australia,Elwood
42432419,VIC,Australia,Elwood
66927,QC,Canada,Montréal
26419277,Québec,Canada,Montréal
38459934,Québec,Canada,Montréal
14865244,Québec,Canada,Montréal
19532400,Québec,Canada,Montréal
2506440,QC,Canada,Montreal
46137740,Comunidad de Madrid,Spain,Madrid
23910988,VIC,Australia,Southbank
3566146,Comunidad de Madrid,Spain,Madrid
33468756,VIC,Australia,Glen Waverley
50621718,VIC,Australia,Caulfield East
18793396,VIC,Australia,Brunswick West
25766261,VIC,Australia,Brunswick East
88849799,VIC,Australia,Mitcham
12513294,VIC,Australia,Blackburn
35101244,Victoria,Australia,Eynesbury
41847514,VIC,Australia,Southbank
101655252,VIC,Australia,Southbank
23735439,VIC,Australia,Prahran
30190555,Victoria,Australia,St Kilda
12706688,VIC,Australia,St Kilda
25236337,VIC,Australia,Brunswick West
48887302,Québec,Canada,Montréal
42091091,Illes Balears,Spain,Selva
20555318,VIC,Australia,South Kingsville
22775584,,United Kingdom,Manchester
16697099,England,United Kingdom,Manchester
32944859,Illes Balears,Spain,Portopetro
52610621,Illes Balears,Spain,Felanitx
4200288,Illes Balears,Spain,Alcúdia
8747508,Illes Balears,Spain,Bendinat
49120594,Illes Balears,Spain,Santa Ponça
11423484,Balearic Islands,Spain,Puerto Pollensa (Palma de Mallorca)
30722635,Illes Balears,Spain,Cala Sant Vicenç
95399526,,Spain,Pollença
91627860,Illes Balears,Spain,Muro
119934874,Balearic Islands,Spain,Alcudia
59830132,VIC,Australia,Brunswick
51331036,VIC,Australia,Patterson Lakes
44338049,Can pastilla,Spain,Palma de Mallorca
64000283,Illes Balears,Spain,Palma
24708608,,United Kingdom,Manchester
7169942,TN,United States,Nashville
473884,TN,United States,Nashville
4832491,Québec,Canada,Montréal
